Key,English,Simplified_Chinese
PROPQUEST_SCENARIO_INC_001548,"Please defeat the Basques in the North and acquire the Bubble Trace. Once you have this, take it to Bowler. He knows much more ancient lore than myself.",请击杀北部的巴斯克斗士并获取波卜尔的踪迹。当你拿到后，请将它带给保罗克。他比我知道更多古代传说。
PROPQUEST_SCENARIO_INC_001549,You don't want to help me? Oh well... Then I will go myself...,你不想帮我？哎呀……那我自己去……
PROPQUEST_SCENARIO_INC_001550,"Hmm? Yes I am Bowler, last keeper of the lore of this continent. WHAT!? You come bearing the Bubble Trace!?",嗯?是的，我就是保罗克，这个大陆上最后的传说的守护者。什么！？你带着波卜尔的踪迹来的！？
PROPQUEST_SCENARIO_INC_001551,"Please kill 15 Basques, acquire the Bubble Trace and take it to Bowler.",请杀死15个巴斯克斗士，在拿到波卜尔的踪迹后将它带给保罗克。
PROPQUEST_SCENARIO_INC_001552,Kill 15 Phantom Basques & 7 Basques and find the Bubble Trace and bring it to Bowler.,杀死15个轻量级巴斯克斗士和7个巴斯克斗士，并找到波卜尔的踪迹后交给保罗克。
PROPQUEST_SCENARIO_INC_001554,Essence of the Gods (2),神的意识（2）
PROPQUEST_SCENARIO_INC_001555,"According to my ancestors, this region was once a primary location for a massive conflict between Bubble and Shade. Lets put it this way, Madrigal was once all one continent before this war…",据我的先祖们说，这个区域曾是波卜尔和谢莉德之间的巨大冲突的主要发生地。这么说吧，瑞加大陆是在这场战争之前还是完整的一块大陆...
PROPQUEST_SCENARIO_INC_001556,"We must also acquire the Shade trace. It's rumored to be held by the Pranksters, the last remnants of the followers of Shade. As you can see, I'm a tad too short to confront them. Could you get it for me?",我们还必须获得谢莉德痕迹。有传言说，它是由谢莉德追随者最后的残余物恶作剧者持有的。正如你所看到的，我太弱小了，无法面对他们。你能帮我拿一下吗？
PROPQUEST_SCENARIO_INC_001557,I appreciate the assistance. Please go Kill 15 Small Mage Pranksters & 7 Pranksters and acquire the Shade trace.,感谢你的协助。请去击杀15个见习小丑术士和7个小丑术士，并获得谢莉德的踪迹。
PROPQUEST_SCENARIO_INC_001558,What? Expect a poor little Dwarpet such as myself to take on an army of Pranksters?,什么？期待像我这样可怜的小矮人来对付一群恶作剧者？
PROPQUEST_SCENARIO_INC_001559,"So according to Bowler, this was the site of the battle between Bubble and Shade? The essence of each that you contain is definitive proof of this.",按照保罗克所说的，这个地方就是波卜尔和谢莉德发生战争的地方？你所拥有的每一份意识就是这一点的确凿证据。
PROPQUEST_SCENARIO_INC_001560,"Kill 15 Small Mage Pranksters & 7 Pranksters, find the Shade Trace and bring it to Handel.",杀死15个见习小丑术士和7个小丑术士，找到谢莉德的踪迹并将它带给汉德尔。
PROPQUEST_SCENARIO_INC_001561,"Kill 15 Small Mage Pranksters & 7 Pranksters, acquire the Shade Trace and bring it to Handel.",杀死15个见习小丑术士和7个小丑术士，获取谢莉德的踪迹并将其带给汉德尔。
PROPQUEST_SCENARIO_INC_001563,Guardians of the Temple,圣殿守护者
PROPQUEST_SCENARIO_INC_001564,"This essence of Shade is concerning… After the 8 Heroes had defeated Shade, all remnants of her existence were to be purged to prevent her return.",在八大英雄击败谢莉德后，谢莉德意识的存在仍让人担忧....为了防止她的回归，她存在的所有残余都需要被清除。
PROPQUEST_SCENARIO_INC_001565,"If her essence remains, this is very bad… Stored in the Temple of Iblis is the Parchment of War. Please head there and retrieve it for me.",如果她的本质仍然存在，那就太糟糕了……存放在依普利神殿里的是战争卷轴。请前往那里为我取回。
PROPQUEST_SCENARIO_INC_001566,The Temple of Iblis is in the Southern most region of Saint Morning. The records are guarded by both Iblis Crashers and an Iblis Guardian so please defeat them to obtain it!,依普利神殿就在晨光的最南部的地区。记录中所描述的伊普里斯神庙由秘殿破坏者和秘殿警戒者共同守卫，所以请击败他们拿到羊皮纸！
PROPQUEST_SCENARIO_INC_001567,We've come too far to just quit now! Please reconsider!!,我们已经做了那么多，不能现在退出！请重新考虑！！
PROPQUEST_SCENARIO_INC_001568,You've made it back with the Parchment!,你带着战争卷轴回来了！
PROPQUEST_SCENARIO_INC_001569,Please bring the Parchment of War after defeating 10 Iblis Crashers and an Iblis Guardian.,请击败10个秘殿破坏者和1个秘殿警戒者，带回战争卷轴。
PROPQUEST_SCENARIO_INC_001570,Bring Handel the Parchment of War after defeating 10 Iblis Crashers and an Iblis Guardian.,击败10个秘殿破坏者和1个秘殿警戒者，带回战争卷轴。
PROPQUEST_SCENARIO_INC_001572,Before He's Road kill…,在他被杀之前…
PROPQUEST_SCENARIO_INC_001573,Please you must quickly hurry to Bowler! It seems the Wheelems near him have grown increasingly aggressive and he has grown quite fearful!,你必须赶紧去保罗克那！他身边的独轮蒸汽机似乎变得越来越有攻击性，他现在非常害怕！
PROPQUEST_SCENARIO_INC_001574,"Will you hurry to his aid? In the meanwhile, I will attempt to decrypt these records. I know they contain something worthwhile!!",你快点帮他好吗？与此同时，我会尝试解密这些记录。我知道里面有些有价值的东西！ ！
PROPQUEST_SCENARIO_INC_001575,Your assistance is truly appreciated! Hurry and defeat 20 Rough Wheelems & 10 Wheelems then report to Bowler!,非常感谢你的帮助！请尽快杀死20个轻型独轮蒸汽机和10个中型独轮蒸汽机后向保罗克报告！
PROPQUEST_SCENARIO_INC_001576,Oh no!! You must help him! Bowler doesn't stand a chance against those vicious Wheelems!,哦，不！！你必须帮助他！保罗克根本没有能力对抗那些恶毒的独轮蒸汽机！
PROPQUEST_SCENARIO_INC_001577,"That was too close of a call! The Wheelems generally left me alone. For whatever reason, they suddenly grew violent and attempted to attack me while I was out near their territory.",你来得太及时了！独轮蒸汽机怪物们一般都会让我一个人呆着。不知出于什么原因，当我在他们的地盘附近时，他们突然变得暴力起来，并试图攻击我。
PROPQUEST_SCENARIO_INC_001578,Hurry! Kill 20 Rough Wheelems & 10 Wheelems before they can reach Bowler!,快！在独轮蒸汽机怪物们到达保罗克那之前，杀死20个轻型独轮蒸汽机和10个中型独轮蒸汽机！
PROPQUEST_SCENARIO_INC_001579,Kill 20 Rough Wheelems & 10 Wheelems and report to Bowler.,杀死20个轻型独轮蒸汽机和10个中型独轮蒸汽机后向保罗克汇报。
PROPQUEST_SCENARIO_INC_001581,The Moment of Truth,真相时刻
PROPQUEST_SCENARIO_INC_001582,"The number of Wheelems has increased so much since I last remember. If it weren't for you, I would have been Dwarpet road kill…",独轮蒸汽机的数量比上次增长了很多。如果不是你，我估计已经被杀死了...
PROPQUEST_SCENARIO_INC_001583,Has Handel finished her research? Oh! She is currently decrypting the Parchment of War? Will you hurry back to her and find if she has finished?,汉德尔完成了她的研究吗？哦！她现在正在解密战争卷轴？你会快点回到她身边，看看她是否已经完成了？
PROPQUEST_SCENARIO_INC_001584,"Tell Handel that I said thanks for her concern… If she need my help, feel free to find me at anytime!",请告诉汉德尔我很感谢她的关心... 如果她需要我的帮助，可以随时随地找我！
PROPQUEST_SCENARIO_INC_001585,"Look I know I'm great and you would love to spend time with me, but this is sort of important!",听着，我知道我很棒，你也很想和我在一起，但这件事很重要！
PROPQUEST_SCENARIO_INC_001586,I'm glad to see you… I have to finish decrypting the Parchment,很高兴见到你…但我得先破解战争卷轴
PROPQUEST_SCENARIO_INC_001587,Go see Handel. She should be done with decrypting the parchment.,去见汉德尔。她应该把卷轴解密了。
PROPQUEST_SCENARIO_INC_001588,Return to Handel and see if she has decrypted the Parchment.,回到汉德尔那里，看看她是否解密了卷轴。
PROPQUEST_SCENARIO_INC_001590,Revelation,启示录
PROPQUEST_SCENARIO_INC_001591,Why am I looking so distraught after analyzing the text you ask? Well… I guess the results are not what I would have wanted…,为什么在分析了你问的文字后我看起来如此心烦意乱？嗯…我想这不是我想要的结果…
PROPQUEST_SCENARIO_INC_001592,"The records indicate that despite the efforts made by the 8 heroes to expunge any trace of Shade's existence, her essence still persists throughout this world.",记录显示，尽管8位英雄努力抹去了谢莉德存在的所有痕迹，但她的意识仍然存在于世界各地。
PROPQUEST_SCENARIO_INC_001593,"When the time is right, she will regain her physical form and return anew to command her masquerpet army. It is her intention to reclaim the known world as her own…",当时机成熟时，她将恢复她的肉身，然后重新回来指挥她的怪物军队。她想把现在这个世界变成她能独自霸权的世界…
PROPQUEST_SCENARIO_INC_001594,You must go and talk to Reonan as soon as possible. We no longer have time to waste. Please find him!,你必须尽快去和瑞尔南谈谈。我们没多少时间可以浪费了。请尽快找到他！
PROPQUEST_SCENARIO_INC_001595,Reonan still hasn't explained to you the exact nature of the 8 heroes has he? I feel you are ready to know the truth and the role you play in this all…,瑞尔南还没有向你解释8个英雄的真实本质，对吗？我觉得你已经准备好了解真相以及你在这一切中所扮演的角色…
PROPQUEST_SCENARIO_INC_001596,I'm sorry if you feel uncertain about this all. Take some time to think it over…,如果你对这一切感到不坚定，我为此感到抱歉。但请你花点时间考虑一下…
PROPQUEST_SCENARIO_INC_001597,Greetings again! Ohhh…so this is what Handel has brought to light.,再次见面了！噢... 所以这就是汉德尔所发现的真相。
PROPQUEST_SCENARIO_INC_001598,Please hurry back to Reonan. I'm sure he will explain everything!,请快回到瑞尔南身边。我相信他会解释一切的！
PROPQUEST_SCENARIO_INC_001599,Return to Reonan with the results of Handel's research.,带着汉德尔的研究结果去找到瑞尔南。
PROPQUEST_SCENARIO_INC_001601,Darkon: The Mysterious Continent,达肯：神秘的大陆
PROPQUEST_SCENARIO_INC_001602,"This is more urgent that I thought… I was aware of the impending return of Shade, but this soon? I'm sorry I had to hide so much from you. Here is the truth…",这比我想象的更紧迫……我意识到谢莉德即将回归，但这么快？对不起，我不得不对你隐瞒这么多。这是事实……
PROPQUEST_SCENARIO_INC_001603,"Handel, Hael and I share a common past. We are all reincarnations of the 8 original heroes to defeat Shade in the War of the Gods. I was the first Knight Hero...",汉德尔、海尔和我有着共同的过去。我们都是在众神之战中击败谢莉德的8位初始英雄的转世。我就是第一个骑士英雄...
PROPQUEST_SCENARIO_INC_001604,"We were all appointed by Bubble as champions of our respective classes, and led the armies of mankind against Shade and her masquerpets.",我们都被波卜尔任命为各自职业的领袖，带领人类军队对抗谢莉德和她的怪物军队。
PROPQUEST_SCENARIO_INC_001605,I feel it is due time for a reunification of the original 8 heroes... I know the other reincarnations are out there. I just hope we will be able to convince the rest of them. We don't have much time…,我觉得是时候让初始的8位英雄回归了...我知道其他转世者也在那里。我只希望我们能说服其他人。我们没有太多时间了…
